Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather, Q10,,Wind Speed_km/h,Occurance,Q14,,Weather,Countif,Q15,,Wind Speed_km/h,Countif,,Visibility_km,Mean_VisibilityKM,,Press_kPa,,Rel Hum_%,
04-08-2012 06:00,4.8,-4.1,52,7,48.3,100.91,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,100.91,,52,
04-08-2012 07:00,5.7,-4.1,49,11,48.3,100.87,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.87,,49,
04-08-2012 08:00,6.6,-3.9,47,13,48.3,100.81,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.81,,47,
04-08-2012 09:00,7.4,-3.7,45,19,48.3,100.73,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.73,,45,
04-08-2012 10:00,7.3,-4.8,42,22,48.3,100.61,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.61,,42,
04-08-2012 11:00,9.4,-3.6,40,15,48.3,100.46,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.46,,40,
04-08-2012 12:00,10.4,-3.8,37,17,48.3,100.25,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.25,,37,
04-08-2012 13:00,11.7,-3.9,33,20,48.3,100.11,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.11,,33,
04-08-2012 14:00,12.1,-3.5,33,20,48.3,99.97,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,99.97,,33,
04-08-2012 15:00,12.3,-3.8,32,22,48.3,99.86,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,99.86,,32,
04-08-2012 16:00,12.4,-4.2,31,22,48.3,99.8,Cloudy,0,,,,1,,,,1,,,,,48.3,,,99.8,,31,
04-08-2012 17:00,12.3,-4.5,31,7,48.3,99.75,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,99.75,,31,
04-08-2012 18:00,11.9,-4.7,31,19,25,99.69,Mostly Cloudy,0,,,,1,,,,0,,,,,25,,,99.69,,31,
04-08-2012 19:00,11.5,-4.9,31,17,48.3,99.64,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,99.64,,31,
04-08-2012 20:00,10.9,-3.9,35,15,25,99.59,Mostly Cloudy,0,,,,1,,,,0,,,,,25,,,99.59,,35,
04-08-2012 21:00,10.4,-3.9,36,17,25,99.5,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.5,,36,
04-08-2012 22:00,10.2,-3.7,37,19,25,99.42,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.42,,37,
04-08-2012 23:00,8.5,-3.2,44,7,25,99.38,Cloudy,0,,,,0,,,,0,,,,,25,,,99.38,,44,
04-09-2012 00:00,7.5,-3.5,46,4,25,99.31,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.31,,46,
04-09-2012 01:00,4.8,-2.4,60,9,25,99.24,Cloudy,0,,,,0,,,,0,,,,,25,,,99.24,,60,
04-09-2012 02:00,5.4,-1.3,62,9,25,99.19,Cloudy,0,,,,0,,,,0,,,,,25,,,99.19,,62,
04-09-2012 03:00,5.5,-1.1,62,0,25,99.14,Cloudy,0,,,,0,,,,0,,,,,25,,,99.14,,62,
04-09-2012 04:00,5.7,-0.9,62,11,25,99.12,Cloudy,0,,,,0,,,,0,,,,,25,,,99.12,,62,
04-09-2012 05:00,5.9,-1.4,59,7,25,99.09,Cloudy,0,,,,0,,,,0,,,,,25,,,99.09,,59,
04-09-2012 06:00,6.1,0.1,65,13,24.1,99.1,Rain,0,,,,0,,,,0,,,,,24.1,,,99.1,,65,
04-09-2012 07:00,6.3,1.5,71,13,24.1,99.11,Rain,0,,,,0,,,,0,,,,,24.1,,,99.11,,71,
04-09-2012 08:00,6.6,3.6,81,20,24.1,99.05,Rain,0,,,,0,,,,0,,,,,24.1,,,99.05,,81,
04-09-2012 09:00,7.4,1.6,67,19,24.1,99.05,Rain,0,,,,0,,,,0,,,,,24.1,,,99.05,,67,
04-09-2012 10:00,7,2.3,72,28,24.1,99.07,Rain,0,,,,0,,,,0,,,,,24.1,,,99.07,,72,
04-09-2012 11:00,7.4,2.8,73,24,24.1,99.1,Rain,0,,,,0,,,,0,,,,,24.1,,,99.1,,73,
04-09-2012 12:00,7.9,4.1,77,17,24.1,99.07,Rain,0,,,,0,,,,0,,,,,24.1,,,99.07,,77,
04-09-2012 13:00,8.8,2.6,65,17,24.1,99.08,Rain,0,,,,0,,,,0,,,,,24.1,,,99.08,,65,
04-09-2012 14:00,9,1.3,58,19,24.1,99.11,Rain,0,,,,0,,,,0,,,,,24.1,,,99.11,,58,
04-09-2012 15:00,8.6,0.7,58,22,24.1,99.14,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.14,,58,
04-09-2012 16:00,8.7,0.2,55,17,24.1,99.19,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.19,,55,
04-09-2012 17:00,8.3,1,60,22,24.1,99.24,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.24,,60,
04-09-2012 18:00,6.2,2.2,76,30,24.1,99.31,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,99.31,,76,
04-09-2012 19:00,6.4,1.7,72,28,25,99.34,Cloudy,1,,,,0,,,,0,,,,,25,,,99.34,,72,
04-09-2012 20:00,5.7,1.4,74,19,25,99.4,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.4,,74,
04-09-2012 21:00,5.8,1.4,73,22,25,99.43,Cloudy,0,,,,0,,,,0,,,,,25,,,99.43,,73,
04-09-2012 22:00,5.4,1.3,75,19,25,99.42,Cloudy,0,,,,0,,,,0,,,,,25,,,99.42,,75,
04-09-2012 23:00,5.3,0.9,73,20,25,99.42,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.42,,73,
04-10-2012 00:00,5.1,1.7,79,19,25,99.43,Cloudy,0,,,,0,,,,0,,,,,25,,,99.43,,79,
04-10-2012 01:00,4.9,2.2,83,20,25,99.41,Cloudy,0,,,,0,,,,0,,,,,25,,,99.41,,83,
04-10-2012 02:00,4.6,1.8,82,19,25,99.4,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.4,,82,
04-10-2012 03:00,4.3,1.6,83,17,25,99.37,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.37,,83,
04-10-2012 04:00,4,1.5,84,13,25,99.39,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,99.39,,84,
04-10-2012 05:00,4,1.6,84,9,24.1,99.39,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.39,,84,
04-10-2012 06:00,4.3,1.7,83,9,24.1,99.45,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.45,,83,
04-10-2012 07:00,5,1.5,78,9,24.1,99.48,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.48,,78,
04-10-2012 08:00,5.3,1.5,76,17,24.1,99.51,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,99.51,,76,
04-10-2012 09:00,5.7,1.8,76,15,24.1,99.53,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.53,,76,
04-10-2012 10:00,6.9,0.9,66,20,24.1,99.56,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.56,,66,
04-10-2012 11:00,6.9,2.5,74,15,24.1,99.58,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,99.58,,74,
04-10-2012 12:00,8,0.5,59,19,24.1,99.58,Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.58,,59,
04-10-2012 13:00,8.8,1,58,22,24.1,99.6,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.6,,58,
04-10-2012 14:00,7.6,2.4,70,33,16.1,99.63,Rain Showers,0,,,,0,,,,0,,,,,16.1,,,99.63,,70,
04-10-2012 15:00,6.2,3.2,81,19,24.1,99.71,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,99.71,,81,
04-10-2012 16:00,6.7,2.9,77,20,24.1,99.77,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.77,,77,
04-10-2012 17:00,6.8,2.4,73,19,24.1,99.83,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.83,,73,
04-10-2012 18:00,6,2.5,78,24,24.1,99.91,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,99.91,,78,
04-10-2012 19:00,5.8,2.3,78,19,25,100.01,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.01,,78,
04-10-2012 20:00,5.2,1.8,79,20,25,100.12,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.12,,79,
04-10-2012 21:00,5.1,2.3,82,22,25,100.15,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.15,,82,
04-10-2012 22:00,4.4,1.9,84,11,25,100.16,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.16,,84,
04-10-2012 23:00,4.7,2.4,85,15,25,100.21,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.21,,85,
04-11-2012 00:00,4.3,1.9,84,17,25,100.24,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.24,,84,
04-11-2012 01:00,4,1.7,85,9,25,100.26,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.26,,85,
04-11-2012 02:00,3.2,1.4,88,11,25,100.26,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.26,,88,
04-11-2012 03:00,3,1.3,89,0,25,100.3,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.3,,89,
04-11-2012 04:00,1.6,0.1,90,0,25,100.34,Mainly Clear,0,,,,0,,,,0,,,,,25,,,100.34,,90,
04-11-2012 05:00,0.7,-0.8,90,6,24.1,100.4,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.4,,90,
04-11-2012 06:00,2.4,0.8,89,6,24.1,100.5,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.5,,89,
04-11-2012 07:00,3.2,1.2,87,4,24.1,100.58,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.58,,87,
04-11-2012 08:00,4.6,1.7,81,4,24.1,100.65,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.65,,81,
04-11-2012 09:00,6.1,1.4,72,0,24.1,100.72,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.72,,72,
04-11-2012 10:00,6.7,2.2,73,4,24.1,100.76,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.76,,73,
04-11-2012 11:00,6.7,2,72,11,24.1,100.78,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.78,,72,
04-11-2012 12:00,8.8,2.5,65,9,24.1,100.76,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.76,,65,
04-11-2012 13:00,11,1.9,53,4,24.1,100.74,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.74,,53,
04-11-2012 14:00,8.4,0.3,57,32,24.1,100.79,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,100.79,,57,
04-11-2012 15:00,7.5,3.1,74,7,24.1,100.79,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.79,,74,
04-11-2012 16:00,9.5,1.4,57,20,24.1,100.82,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.82,,57,
04-11-2012 17:00,9.3,1.3,57,33,24.1,100.91,Rain Showers,0,,,,0,,,,0,,,,,24.1,,,100.91,,57,
04-11-2012 18:00,8.4,-0.2,55,17,24.1,100.92,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.92,,55,
04-11-2012 19:00,6.4,-0.4,62,11,24.1,101,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,101,,62,
04-11-2012 20:00,7.4,0.8,63,13,25,101.07,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.07,,63,
04-11-2012 21:00,6.9,0.9,66,7,25,101.08,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.08,,66,
04-11-2012 22:00,3.3,-0.9,74,11,25,101.09,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.09,,74,
04-11-2012 23:00,6.6,-0.3,61,13,25,101.11,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.11,,61,
04-12-2012 00:00,5.5,-1.5,61,13,25,101.14,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.14,,61,
04-12-2012 01:00,5.8,-2.2,56,15,25,101.15,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.15,,56,
04-12-2012 02:00,4.8,-2.6,59,17,25,101.18,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.18,,59,
04-12-2012 03:00,4.3,-2.8,60,13,25,101.21,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.21,,60,
04-12-2012 04:00,3.1,-3,64,13,25,101.24,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.24,,64,
04-12-2012 05:00,3.8,-2.9,62,15,24.1,101.3,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.3,,62,
04-12-2012 06:00,3.5,-2.9,63,13,48.3,101.36,Mainly Clear,0,,,,0,,,,1,,,,,48.3,,,101.36,,63,
04-12-2012 07:00,4,-2.3,63,6,48.3,101.43,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.43,,63,
04-12-2012 08:00,6.5,-2.1,54,13,48.3,101.46,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.46,,54,
04-12-2012 09:00,7.7,-1.8,51,13,48.3,101.5,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.5,,51,
04-12-2012 10:00,8.7,-1.4,49,9,48.3,101.51,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.51,,49,
04-12-2012 11:00,9.8,-1.2,46,9,48.3,101.46,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.46,,46,
04-12-2012 12:00,10.4,-1.5,43,4,48.3,101.42,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.42,,43,
04-12-2012 13:00,10,-1,46,15,48.3,101.4,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.4,,46,
04-12-2012 14:00,10.3,-1.1,45,13,48.3,101.38,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.38,,45,
04-12-2012 15:00,11.3,-1.4,41,15,48.3,101.33,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.33,,41,
04-12-2012 16:00,12.4,-1.8,37,15,48.3,101.32,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.32,,37,
04-12-2012 17:00,11.4,-1.5,41,11,48.3,101.32,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.32,,41,
04-12-2012 18:00,11.3,-2.2,39,17,48.3,101.33,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.33,,39,
04-12-2012 19:00,9.9,-1.8,44,11,48.3,101.34,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.34,,44,
04-12-2012 20:00,9.1,-1.1,49,7,25,101.38,Mainly Clear,0,,,,1,,,,0,,,,,25,,,101.38,,49,
04-12-2012 21:00,6.6,-0.8,59,0,25,101.39,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.39,,59,
04-12-2012 22:00,6.7,-0.6,60,4,25,101.44,Clear,0,,,,1,,,,0,,,,,25,,,101.44,,60,
04-12-2012 23:00,5.9,-2.2,56,11,25,101.47,Clear,0,,,,1,,,,0,,,,,25,,,101.47,,56,
4/13/2012 0:00,4.6,-4,54,11,25,101.49,Clear,0,,,,1,,,,0,,,,,25,,,101.49,,54,
4/13/2012 1:00,4,-5.1,51,11,25,101.48,Clear,0,,,,1,,,,0,,,,,25,,,101.48,,51,
4/13/2012 2:00,2,-5.4,58,6,25,101.5,Clear,0,,,,1,,,,0,,,,,25,,,101.5,,58,
4/13/2012 3:00,1.5,-5.1,61,9,25,101.52,Clear,0,,,,1,,,,0,,,,,25,,,101.52,,61,
4/13/2012 4:00,1.2,-4.5,66,6,25,101.56,Clear,0,,,,1,,,,0,,,,,25,,,101.56,,66,
4/13/2012 5:00,1.3,-4.1,67,6,48.3,101.6,Clear,0,,,,1,,,,1,,,,,48.3,,,101.6,,67,
4/13/2012 6:00,1.8,-3.4,68,6,48.3,101.67,Clear,0,,,,1,,,,1,,,,,48.3,,,101.67,,68,
4/13/2012 7:00,4.1,-2.1,64,7,48.3,101.75,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.75,,64,
4/13/2012 8:00,6.1,-1.5,58,7,48.3,101.77,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.77,,58,
4/13/2012 9:00,8,-0.8,54,13,48.3,101.73,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.73,,54,
4/13/2012 10:00,9.8,-1.8,44,17,48.3,101.69,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.69,,44,
4/13/2012 11:00,12.2,-1,40,19,48.3,101.6,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.6,,40,
4/13/2012 12:00,13.5,-3,32,24,48.3,101.52,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.52,,32,
4/13/2012 13:00,14.7,-6.1,23,24,48.3,101.48,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.48,,23,
4/13/2012 14:00,15,-5.6,24,22,48.3,101.36,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.36,,24,
4/13/2012 15:00,15.9,-4.9,24,32,48.3,101.27,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.27,,24,
4/13/2012 16:00,16.1,-5.2,23,30,48.3,101.22,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.22,,23,
4/13/2012 17:00,15,-4.3,26,28,48.3,101.22,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.22,,26,
4/13/2012 18:00,14.3,-5.1,26,22,48.3,101.24,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.24,,26,
4/13/2012 19:00,13.6,-6.8,24,19,48.3,101.25,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.25,,24,
4/13/2012 20:00,12.2,-5.9,28,15,25,101.31,Mostly Cloudy,0,,,,1,,,,0,,,,,25,,,101.31,,28,
4/13/2012 21:00,11.7,-5.1,30,19,25,101.32,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.32,,30,
4/13/2012 22:00,10.3,-1.3,44,20,25,101.36,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.36,,44,
4/13/2012 23:00,9.1,-1.3,48,20,25,101.37,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.37,,48,
4/14/2012 0:00,7.9,-1.6,51,22,25,101.35,Clear,0,,,,1,,,,0,,,,,25,,,101.35,,51,
4/14/2012 1:00,7.5,-1.8,52,11,25,101.35,Clear,0,,,,1,,,,0,,,,,25,,,101.35,,52,
4/14/2012 2:00,6.8,-1.8,54,17,25,101.34,Clear,0,,,,1,,,,0,,,,,25,,,101.34,,54,
4/14/2012 3:00,5.4,-1,63,19,25,101.36,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.36,,63,
4/14/2012 4:00,5.7,-0.5,64,11,25,101.35,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.35,,64,
4/14/2012 5:00,6.2,0,64,17,25,101.36,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.36,,64,
4/14/2012 6:00,6.7,-0.9,58,19,24.1,101.42,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.42,,58,
4/14/2012 7:00,7.5,-1.2,54,20,48.3,101.49,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,101.49,,54,
4/14/2012 8:00,9.2,-0.5,51,19,48.3,101.46,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.46,,51,
4/14/2012 9:00,10.8,-0.3,46,20,48.3,101.45,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.45,,46,
4/14/2012 10:00,12.8,-0.2,41,26,48.3,101.38,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.38,,41,
4/14/2012 11:00,13.8,-0.8,37,24,48.3,101.28,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.28,,37,
4/14/2012 12:00,15.3,-0.3,34,24,48.3,101.21,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.21,,34,
4/14/2012 13:00,14.8,-1.1,34,26,48.3,101.2,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.2,,34,
4/14/2012 14:00,14.7,-0.7,35,17,48.3,101.08,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.08,,35,
4/14/2012 15:00,15.6,-3,28,20,48.3,101.02,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.02,,28,
4/14/2012 16:00,15.9,-3.5,26,19,48.3,100.98,Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.98,,26,
4/14/2012 17:00,15.4,-3.1,28,24,48.3,101,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101,,28,
4/14/2012 18:00,14.5,-2.7,30,13,48.3,100.95,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.95,,30,
4/14/2012 19:00,11.9,-0.6,42,7,48.3,100.91,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.91,,42,
4/14/2012 20:00,12.8,-0.9,39,7,25,100.9,Mostly Cloudy,0,,,,1,,,,0,,,,,25,,,100.9,,39,
4/14/2012 21:00,12,0,44,7,25,100.86,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.86,,44,
4/14/2012 22:00,11,0.1,47,9,25,100.82,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.82,,47,
4/14/2012 23:00,11.6,0.3,46,9,25,100.76,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.76,,46,
4/15/2012 0:00,12.9,0.1,41,9,25,100.77,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.77,,41,
4/15/2012 1:00,13.1,0.6,42,13,25,100.74,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.74,,42,
4/15/2012 2:00,12.4,1.8,48,15,25,100.7,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.7,,48,
4/15/2012 3:00,11.3,2.3,54,15,25,100.7,Clear,0,,,,1,,,,0,,,,,25,,,100.7,,54,
4/15/2012 4:00,10.9,4.3,64,15,25,100.72,Clear,0,,,,1,,,,0,,,,,25,,,100.72,,64,
4/15/2012 5:00,9.9,4.5,69,6,25,100.72,Clear,0,,,,1,,,,0,,,,,25,,,100.72,,69,
4/15/2012 6:00,10.6,5.4,70,13,24.1,100.74,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.74,,70,
4/15/2012 7:00,11.7,6.2,69,9,24.1,100.81,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.81,,69,
4/15/2012 8:00,13.5,8,69,11,24.1,100.84,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.84,,69,
4/15/2012 9:00,14.1,8.9,71,26,24.1,100.79,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.79,,71,
4/15/2012 10:00,15.5,9.4,67,32,24.1,100.72,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.72,,67,
4/15/2012 11:00,17.3,9.7,61,28,24.1,100.68,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.68,,61,
4/15/2012 12:00,18.4,10.1,58,28,48.3,100.65,Mainly Clear,0,,,,0,,,,1,,,,,48.3,,,100.65,,58,
4/15/2012 13:00,19.8,10.1,54,32,48.3,100.68,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.68,,54,
4/15/2012 14:00,19.4,10.1,55,26,24.1,100.68,Mostly Cloudy,0,,,,1,,,,0,,,,,24.1,,,100.68,,55,
4/15/2012 15:00,18.1,10.6,62,24,48.3,100.65,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,100.65,,62,
4/15/2012 16:00,17.5,10.9,65,22,48.3,100.69,Cloudy,0,,,,1,,,,1,,,,,48.3,,,100.69,,65,
4/15/2012 17:00,17,11,68,20,24.1,100.73,Cloudy,0,,,,1,,,,0,,,,,24.1,,,100.73,,68,
4/15/2012 18:00,16.6,11.2,70,20,24.1,100.77,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.77,,70,
4/15/2012 19:00,16.3,11.5,73,17,24.1,100.78,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.78,,73,
4/15/2012 20:00,15.5,11,75,11,25,100.8,Cloudy,0,,,,0,,,,0,,,,,25,,,100.8,,75,
4/15/2012 21:00,14.6,10.5,76,6,25,100.83,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.83,,76,
4/15/2012 22:00,14.8,10.6,76,6,25,100.82,Cloudy,0,,,,0,,,,0,,,,,25,,,100.82,,76,
4/15/2012 23:00,14.9,11.1,78,13,25,100.74,Cloudy,0,,,,0,,,,0,,,,,25,,,100.74,,78,
4/16/2012 0:00,15.7,11.6,77,17,25,100.77,Cloudy,0,,,,0,,,,0,,,,,25,,,100.77,,77,
4/16/2012 1:00,14.6,12.8,89,9,8,100.7,Rain Showers,0,,,,0,,,,0,,,,,8,,,100.7,,89,
4/16/2012 2:00,14.9,13.3,90,4,9.7,100.66,Rain Showers,0,,,,0,,,,0,,,,,9.7,,,100.66,,90,
4/16/2012 3:00,14.4,12.8,90,9,25,100.66,Cloudy,0,,,,0,,,,0,,,,,25,,,100.66,,90,
4/16/2012 4:00,15.2,12.6,84,11,25,100.66,Cloudy,0,,,,0,,,,0,,,,,25,,,100.66,,84,
4/16/2012 5:00,15.3,12.3,82,13,25,100.64,Cloudy,0,,,,0,,,,0,,,,,25,,,100.64,,82,
4/16/2012 6:00,15.7,12,79,15,24.1,100.61,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.61,,79,
4/16/2012 7:00,17,12.8,76,17,24.1,100.55,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.55,,76,
4/16/2012 8:00,19.3,13.5,69,17,24.1,100.52,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.52,,69,
4/16/2012 9:00,22.2,13.6,58,15,24.1,100.52,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.52,,58,
4/16/2012 10:00,24.9,12.8,47,22,24.1,100.44,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.44,,47,
4/16/2012 11:00,24.1,12.1,47,22,24.1,100.44,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.44,,47,
4/16/2012 12:00,24.8,11.7,44,30,24.1,100.39,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.39,,44,
4/16/2012 13:00,25.4,12.3,44,22,24.1,100.36,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.36,,44,
4/16/2012 14:00,26.6,12.4,41,24,24.1,100.26,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.26,,41,
4/16/2012 15:00,27.4,11.5,37,28,24.1,100.12,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.12,,37,
4/16/2012 16:00,27.8,11.6,37,26,48.3,100.06,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,100.06,,37,
4/16/2012 17:00,27.3,11.5,37,26,48.3,100.03,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,100.03,,37,
4/16/2012 18:00,26.7,11.3,38,11,48.3,99.99,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,99.99,,38,
